WPT,Date,Occurrence ID,Scientific name,Common name,Family
WPT_192,1991-06-20,231854604,Hydroporus tristis,,Dytiscidae
WPT_192,1991-06-20,231854605,Hydroporus scalesianus,,Dytiscidae
WPT_192,1991-06-20,231854606,Rhantus grapii,,Dytiscidae
WPT_192,1991-06-20,231854607,Hydrobius fuscipes,,Hydrophilidae
WPT_192,1991-06-20,231854608,Agabus unguicularis,,Dytiscidae
WPT_192,1991-06-20,231854609,Hydrochus brevis,,Hydrophilidae
WPT_236,1991-06-20,231854610,Chaetarthria seminulum,,Hydrophilidae
WPT_489,1991-06-20,231854611,Cyphon palustris,,Scirtidae
WPT_552,1991-06-21,231854612,Oreodytes sanmarkii,,Dytiscidae
WPT_552,1991-06-21,231854613,Hydroporus tessellatus,,Dytiscidae
WPT_552,1991-06-21,231854614,Hydroporus pubescens,,Dytiscidae
WPT_552,1991-06-21,231854615,Esolus parallelepipedus,,Elmidae
WPT_552,1991-06-21,231854616,Limnius volckmari,,Elmidae
WPT_552,1991-06-21,231854617,Dryops luridus,,Dryopidae
WPT_552,1991-06-21,231854618,Oreodytes septentrionalis,,Dytiscidae
WPT_552,1991-06-21,231854619,Helophorus brevipalpis,,Hydrophilidae
WPT_552,1991-06-21,231854620,Anacaena globulus,,Hydrophilidae
WPT_560,1991-06-21,231854621,Ilybius fuliginosus,,Dytiscidae
WPT_560,1991-06-21,231854622,Hygrotus impressopunctatus,,Dytiscidae
WPT_560,1991-06-21,231854623,Hydroporus nigrita,,Dytiscidae
WPT_560,1991-06-21,231854624,Agabus bipustulatus,,Dytiscidae
WPT_560,1991-06-21,231854625,Hydroporus pubescens,,Dytiscidae
WPT_556,1991-06-21,231854626,Plateumaris sericea,,Chrysomelidae
WPT_556,1991-06-21,231854627,Hydroporus discretus,,Dytiscidae
WPT_556,1991-06-21,231854628,Dryops luridus,,Dryopidae
WPT_556,1991-06-21,231854629,Hydroporus longulus,,Dytiscidae
WPT_556,1991-06-21,231854630,Agabus guttatus,,Dytiscidae
WPT_556,1991-06-21,231854631,Helophorus brevipalpis,,Hydrophilidae
WPT_556,1991-06-21,231854632,Hydroporus obsoletus,,Dytiscidae
WPT_556,1991-06-21,231854633,Hydroporus memnonius,,Dytiscidae
WPT_556,1991-06-21,231854634,Hydroporus pubescens,,Dytiscidae
WPT_556,1991-06-21,231854635,Agabus biguttatus,,Dytiscidae
WPT_556,1991-06-21,231854636,Hydroporus melanarius,,Dytiscidae
WPT_556,1991-06-21,231854637,Helophorus flavipes,,Hydrophilidae
WPT_556,1991-06-21,231854638,Anacaena globulus,,Hydrophilidae
WPT_585,1991-06-21,231854639,Haliplus lineatocollis,,Haliplidae
WPT_585,1991-06-21,231854640,Oulimnius tuberculatus,,Elmidae
WPT_585,1991-06-21,231854641,Helophorus aequalis,,Hydrophilidae
WPT_585,1991-06-21,231854642,Helophorus brevipalpis,,Hydrophilidae
WPT_585,1991-06-21,231854643,Agabus biguttatus,,Dytiscidae
WPT_585,1991-06-21,231854644,Agabus guttatus,,Dytiscidae
WPT_585,1991-06-21,231854645,Agabus paludosus,,Dytiscidae
WPT_585,1991-06-21,231854646,Helophorus grandis,,Hydrophilidae
WPT_191,1988-06-23,231854647,Ilybius fuliginosus,,Dytiscidae
WPT_191,1988-06-23,231854648,Porhydrus lineatus,,Dytiscidae
WPT_191,1988-06-23,231854649,Agabus bipustulatus,,Dytiscidae
WPT_191,1988-06-23,231854650,Laccobius colon,,Hydrophilidae
WPT_191,1988-06-23,231854651,Ilybius ater,,Dytiscidae
WPT_191,1988-06-23,231854652,Agabus nebulosus,,Dytiscidae
WPT_465,1996-10-17,231854680,Helophorus aequalis,,Hydrophilidae
WPT_467,1996-10-17,231854681,Agabus unguicularis,,Dytiscidae
WPT_467,1996-10-17,231854682,Cercyon lateralis,,Hydrophilidae
WPT_467,1996-10-17,231854683,Hydroporus tessellatus,,Dytiscidae
WPT_467,1996-10-17,231854684,Hydraena britteni,,Hydraenidae
WPT_467,1996-10-17,231854685,Hydroporus longulus,,Dytiscidae
WPT_462,1996-10-17,231854686,Hydraena britteni,,Hydraenidae
WPT_462,1996-10-17,231854687,Hydroporus striola,,Dytiscidae
WPT_462,1996-10-17,231854688,Helophorus aequalis,,Hydrophilidae
WPT_462,1996-10-17,231854689,Helophorus brevipalpis,,Hydrophilidae
WPT_463,1996-10-17,231854690,Cercyon haemorrhoidalis,,Hydrophilidae
WPT_463,1996-10-17,231854691,Cercyon impressus,,Hydrophilidae
WPT_528,1997-07-15,231854692,Haliplus lineatocollis,,Haliplidae
WPT_528,1997-07-15,231854693,Anacaena globulus,,Hydrophilidae
WPT_528,1997-07-15,231854694,Helophorus aequalis,,Hydrophilidae
WPT_528,1997-07-15,231854695,Agabus paludosus,,Dytiscidae
WPT_528,1997-07-15,231854696,Nebrioporus depressus,,Dytiscidae
WPT_528,1997-07-15,231854697,Helophorus flavipes,,Hydrophilidae
WPT_528,1997-07-15,231854698,Helophorus brevipalpis,,Hydrophilidae
WPT_528,1997-07-15,231854699,Hydroporus palustris,,Dytiscidae
WPT_528,1997-07-15,231854700,Haliplus sibiricus,,Haliplidae
WPT_551,1997-07-16,231854701,Ilybius fuliginosus,,Dytiscidae
WPT_551,1997-07-16,231854702,Hydraena riparia,,Hydraenidae
WPT_551,1997-07-16,231854703,Oreodytes septentrionalis,,Dytiscidae
WPT_551,1997-07-16,231854704,Haliplus sibiricus,,Haliplidae
WPT_551,1997-07-16,231854705,Haliplus lineatocollis,,Haliplidae
WPT_551,1997-07-16,231854706,Oreodytes davisii,,Dytiscidae
WPT_551,1997-07-16,231854707,Nebrioporus depressus,,Dytiscidae
WPT_551,1997-07-16,231854708,Oreodytes sanmarkii,,Dytiscidae
WPT_553,1997-07-16,231854709,Helophorus brevipalpis,,Hydrophilidae
WPT_553,1997-07-16,231854710,Hydroporus pubescens,,Dytiscidae
WPT_553,1997-07-16,231854711,Oreodytes sanmarkii,,Dytiscidae
WPT_553,1997-07-16,231854712,Agabus paludosus,,Dytiscidae
WPT_553,1997-07-16,231854713,Ilybius fuliginosus,,Dytiscidae
WPT_537,1997-07-17,231854714,Laccobius atratus,,Hydrophilidae
WPT_537,1997-07-17,231854715,Nebrioporus depressus,,Dytiscidae
WPT_435,1907-06-17,231854716,Hydroporus umbrosus,,Dytiscidae
WPT_435,1907-06-17,231854717,Agabus bipustulatus,,Dytiscidae
WPT_435,1907-06-17,231854718,Agabus unguicularis,,Dytiscidae
WPT_435,1907-06-17,231854719,Hydroporus striola,,Dytiscidae
WPT_435,1907-06-17,231854720,Hydroporus pubescens,,Dytiscidae
WPT_435,1907-06-17,231854721,Anacaena globulus,,Hydrophilidae
WPT_435,1907-06-17,231854722,Ilybius quadriguttatus,,Dytiscidae
WPT_471,1907-05-28,231854723,Haliplus ruficollis,,Haliplidae
WPT_471,1907-05-28,231854724,Hydroporus palustris,,Dytiscidae
WPT_471,1907-05-28,231854725,Hydroporus tristis,,Dytiscidae
WPT_471,1907-05-28,231854726,Enochrus fuscipennis,,Hydrophilidae
WPT_471,1907-05-28,231854727,Hydroporus obscurus,,Dytiscidae
WPT_471,1907-05-28,231854728,Agabus bipustulatus,,Dytiscidae
WPT_471,1907-05-28,231854729,Hydroporus pubescens,,Dytiscidae
WPT_471,1907-05-28,231854730,Hydroporus morio,,Dytiscidae
WPT_471,1907-05-28,231854731,Hydroporus incognitus,,Dytiscidae
WPT_471,1907-05-28,231854732,Haliplus lineatocollis,,Haliplidae
WPT_471,1907-05-28,231854733,Limnebius truncatellus,,Hydraenidae
WPT_435,1907-04-17,231854734,Hydroporus umbrosus,,Dytiscidae
WPT_435,1907-04-17,231854735,Anacaena globulus,,Hydrophilidae
WPT_435,1907-04-17,231854736,Agabus unguicularis,,Dytiscidae
WPT_435,1907-04-17,231854737,Helophorus brevipalpis,,Hydrophilidae
WPT_435,1907-04-17,231854738,Hydroporus striola,,Dytiscidae
WPT_435,1907-04-17,231854739,Hydrobius fuscipes,,Hydrophilidae
WPT_435,1907-04-17,231854740,Haliplus ruficollis,,Haliplidae
WPT_435,1907-04-17,231854741,Agabus bipustulatus,,Dytiscidae
WPT_435,1907-04-17,231854742,Hydroporus palustris,,Dytiscidae
WPT_435,1907-04-17,231854743,Limnebius truncatellus,,Hydraenidae
WPT_435,1907-04-17,231854744,Hydroporus erythrocephalus,,Dytiscidae
WPT_435,1907-04-17,231854745,Hydroporus pubescens,,Dytiscidae
WPT_435,1907-04-17,231854746,Hygrotus inaequalis,,Dytiscidae
WPT_435,1907-04-17,231854747,Hydroporus planus,,Dytiscidae
WPT_435,1907-04-17,231854748,Ilybius ater,,Dytiscidae
WPT_435,1907-04-17,231854749,Hydroporus gyllenhalii,,Dytiscidae
WPT_435,1907-04-17,231854750,Hydroporus tessellatus,,Dytiscidae
WPT_555,1901-09-07,231854752,Cyphon hilaris,,Scirtidae
WPT_555,1901-09-07,231854753,Cyphon punctipennis,,Scirtidae
WPT_338,1901-05-04,231854754,Hydroporus incognitus,,Dytiscidae
WPT_429,1910-04-16,231854759,Hydroporus erythrocephalus,,Dytiscidae
WPT_429,1910-04-16,231854760,Hydroporus striola,,Dytiscidae
WPT_429,1910-04-16,231854761,Noterus crassicornis,Smaller Noterus,Noteridae
WPT_429,1910-04-16,231854762,Rhantus exsoletus,,Dytiscidae
WPT_429,1910-04-16,231854763,Gyrinus aeratus,,Gyrinidae
WPT_429,1910-04-16,231854764,Ilybius ater,,Dytiscidae
WPT_429,1910-04-16,231854765,Agabus unguicularis,,Dytiscidae
WPT_429,1910-04-16,231854766,Ilybius quadriguttatus,,Dytiscidae
WPT_429,1910-04-16,231854767,Hydraena britteni,,Hydraenidae
WPT_429,1910-04-16,231854768,Gyrinus marinus,,Gyrinidae
WPT_429,1910-04-16,231854769,Ochthebius minimus,,Hydraenidae
WPT_429,1910-04-16,231854770,Hydraena riparia,,Hydraenidae
WPT_429,1910-04-16,231854771,Helophorus brevipalpis,,Hydrophilidae
WPT_380,1910-03-12,231854772,Hydroporus erythrocephalus,,Dytiscidae
WPT_380,1910-03-12,231854773,Hydraena pulchella,,Hydraenidae
WPT_380,1910-03-12,231854774,Hydraena riparia,,Hydraenidae
WPT_380,1910-03-12,231854775,Anacaena globulus,,Hydrophilidae
WPT_020,1989-11-28,231854776,Haliplus fulvus,,Haliplidae
WPT_020,1989-11-28,231854777,Helophorus flavipes,,Hydrophilidae
WPT_020,1989-11-28,231854778,Rhantus suturellus,,Dytiscidae
WPT_020,1989-11-28,231854779,Noterus clavicornis,Larger Noterus,Noteridae
WPT_519,1992-06-07,231854786,Anacaena globulus,,Hydrophilidae
WPT_472,1992-06-07,231854787,Hydroporus gyllenhalii,,Dytiscidae
WPT_472,1992-06-07,231854788,Hydroporus erythrocephalus,,Dytiscidae
WPT_472,1992-06-07,231854789,Hydroporus angustatus,,Dytiscidae
WPT_472,1992-06-07,231854790,Hydroporus obscurus,,Dytiscidae
WPT_472,1992-06-07,231854791,Enochrus fuscipennis,,Hydrophilidae
WPT_472,1992-06-07,231854792,Enochrus coarctatus,,Hydrophilidae
WPT_483,1995-03-31,231854793,Helophorus obscurus,,Hydrophilidae
WPT_483,1995-03-31,231854794,Helophorus grandis,,Hydrophilidae
WPT_483,1995-03-31,231854795,Helophorus aequalis,,Hydrophilidae
WPT_483,1995-03-31,231854796,Agabus nebulosus,,Dytiscidae
WPT_549,1995-04-08,231854797,Gyrinus substriatus,,Gyrinidae
WPT_549,1995-04-08,231854798,Agabus bipustulatus,,Dytiscidae
WPT_218,1995-04-13,231854799,Cercyon impressus,,Hydrophilidae
WPT_218,1995-04-13,231854800,Cercyon haemorrhoidalis,,Hydrophilidae
WPT_218,1995-04-13,231854801,Cercyon melanocephalus,,Hydrophilidae
WPT_218,1995-04-13,231854802,Cryptopleurum minutum,,Hydrophilidae
WPT_388,1995-04-14,231854803,Cercyon melanocephalus,,Hydrophilidae
WPT_388,1995-04-14,231854804,Cercyon impressus,,Hydrophilidae
WPT_102,1995-04-22,231854805,Ochthebius marinus,,Hydraenidae
WPT_102,1995-04-22,231854806,Helophorus minutus,,Hydrophilidae
WPT_102,1995-04-22,231854807,Ochthebius dilatatus,,Hydraenidae
WPT_102,1995-04-22,231854808,Ochthebius punctatus,,Hydraenidae
WPT_102,1995-04-22,231854809,Anacaena globulus,,Hydrophilidae
WPT_479,1995-05-02,231854810,Cercyon nigriceps,,Hydrophilidae
WPT_479,1995-05-02,231854811,Megasternum concinnum,,Hydrophilidae
WPT_282,1995-05-03,231854812,Cercyon melanocephalus,,Hydrophilidae
WPT_282,1995-05-03,231854813,Cercyon lateralis,,Hydrophilidae
WPT_282,1995-05-03,231854814,Ochthebius dilatatus,,Hydraenidae
WPT_282,1995-05-03,231854815,Megasternum concinnum,,Hydrophilidae
WPT_282,1995-05-03,231854816,Sphaeridium lunatum,,Hydrophilidae
WPT_282,1995-05-03,231854817,Sphaeridium scarabaeoides,,Hydrophilidae
WPT_282,1995-05-03,231854818,Cercyon impressus,,Hydrophilidae
WPT_282,1995-05-03,231854819,Cercyon haemorrhoidalis,,Hydrophilidae
WPT_245,1995-05-05,231854820,Hydroporus pubescens,,Dytiscidae
WPT_318,1995-05-05,231854821,Cercyon analis,,Hydrophilidae
WPT_318,1995-05-05,231854822,Cryptopleurum minutum,,Hydrophilidae
WPT_255,1995-05-05,231854823,Cercyon analis,,Hydrophilidae
WPT_255,1995-05-05,231854824,Cercyon melanocephalus,,Hydrophilidae
WPT_016,1994-03-23,231854825,Suphrodytes dorsalis,,Dytiscidae
WPT_016,1994-03-23,231854826,Agabus affinis,,Dytiscidae
WPT_120,1994-03-23,231854827,Hygrotus inaequalis,,Dytiscidae
WPT_120,1994-03-23,231854828,Noterus crassicornis,Smaller Noterus,Noteridae
WPT_120,1994-03-23,231854829,Noterus clavicornis,Larger Noterus,Noteridae
WPT_120,1994-03-23,231854830,Hydroporus striola,,Dytiscidae
WPT_120,1994-03-23,231854831,Hydroporus nigrita,,Dytiscidae
WPT_120,1994-03-23,231854832,Laccobius bipunctatus,,Hydrophilidae
WPT_120,1994-03-23,231854833,Hydrobius fuscipes,,Hydrophilidae
WPT_210,1994-03-30,231854834,Enochrus affinis,,Hydrophilidae
WPT_210,1994-03-30,231854835,Hydroporus gyllenhalii,,Dytiscidae
WPT_359,1994-04-09,231854836,Anacaena globulus,,Hydrophilidae
WPT_325,1994-04-14,231854837,Limnebius truncatellus,,Hydraenidae
WPT_325,1994-04-14,231854838,Agabus bipustulatus,,Dytiscidae
WPT_325,1994-04-14,231854839,Oreodytes septentrionalis,,Dytiscidae
WPT_325,1994-04-14,231854840,Oreodytes sanmarkii,,Dytiscidae
WPT_313,1994-04-14,231854841,Anacaena globulus,,Hydrophilidae
WPT_313,1994-04-14,231854842,Hydroporus gyllenhalii,,Dytiscidae
WPT_313,1994-04-14,231854843,Hydroporus umbrosus,,Dytiscidae
WPT_313,1994-04-14,231854844,Anacaena lutescens,,Hydrophilidae
WPT_313,1994-04-14,231854845,Enochrus fuscipennis,,Hydrophilidae
WPT_322,1994-04-14,231854846,Hydroporus planus,,Dytiscidae
WPT_322,1994-04-14,231854847,Helophorus flavipes,,Hydrophilidae
WPT_322,1994-04-14,231854848,Haliplus lineolatus,,Haliplidae
WPT_322,1994-04-14,231854849,Hydroporus pubescens,,Dytiscidae
WPT_322,1994-04-14,231854850,Nebrioporus depressus,,Dytiscidae
WPT_322,1994-04-14,231854851,Helophorus grandis,,Hydrophilidae
WPT_322,1994-04-14,231854852,Agabus paludosus,,Dytiscidae
WPT_322,1994-04-14,231854853,Oreodytes sanmarkii,,Dytiscidae
WPT_322,1994-04-14,231854854,Agabus nebulosus,,Dytiscidae
WPT_016,1994-07-21,231854855,Hyphydrus ovatus,,Dytiscidae
WPT_441,1991-08-12,231854856,Laccobius colon,,Hydrophilidae
WPT_441,1991-08-12,231854857,Rhantus exsoletus,,Dytiscidae
WPT_441,1991-08-12,231854858,Ilybius quadriguttatus,,Dytiscidae
WPT_441,1991-08-12,231854859,Hydroporus palustris,,Dytiscidae
WPT_441,1991-08-12,231854860,Colymbetes fuscus,,Dytiscidae
WPT_441,1991-08-12,231854861,Helophorus minutus,,Hydrophilidae
WPT_441,1991-08-12,231854862,Laccophilus minutus,,Dytiscidae
WPT_277,1991-08-12,231854863,Gyrinus caspius,,Gyrinidae
WPT_277,1991-08-12,231854864,Hygrotus inaequalis,,Dytiscidae
WPT_277,1991-08-12,231854865,Laccophilus minutus,,Dytiscidae
WPT_277,1991-08-12,231854866,Haliplus ruficollis,,Haliplidae
WPT_277,1991-08-12,231854867,Noterus clavicornis,Larger Noterus,Noteridae
WPT_155,1991-08-16,231854868,Ilybius fuliginosus,,Dytiscidae
WPT_155,1991-08-16,231854869,Haliplus sibiricus,,Haliplidae
WPT_155,1991-08-16,231854870,Hydroporus angustatus,,Dytiscidae
WPT_215,1991-08-30,231854871,Thryogenes festucae,,Erirhinidae
WPT_215,1991-08-30,231854872,Hydroporus angustatus,,Dytiscidae
WPT_215,1991-08-30,231854873,Agabus affinis,,Dytiscidae
WPT_215,1991-08-30,231854874,Enochrus testaceus,,Hydrophilidae
WPT_215,1991-08-30,231854875,Noterus clavicornis,Larger Noterus,Noteridae
WPT_215,1991-08-30,231854876,Hydroporus scalesianus,,Dytiscidae
WPT_215,1991-08-30,231854877,Rhantus exsoletus,,Dytiscidae
WPT_215,1991-08-30,231854878,Rhantus frontalis,,Dytiscidae
WPT_215,1991-08-30,231854879,Laccobius colon,,Hydrophilidae
WPT_215,1991-08-30,231854880,Hyphydrus ovatus,,Dytiscidae
WPT_215,1991-08-30,231854881,Hydroporus umbrosus,,Dytiscidae
WPT_215,1991-08-30,231854882,Hygrotus inaequalis,,Dytiscidae
WPT_215,1991-08-30,231854883,Suphrodytes dorsalis,,Dytiscidae
WPT_215,1991-08-30,231854884,Dytiscus marginalis,Great Diving Beetle,Dytiscidae
WPT_413,1996-06-01,231854885,Anacaena limbata,,Hydrophilidae
WPT_413,1996-06-01,231854886,Megasternum concinnum,,Hydrophilidae
WPT_419,1996-06-01,231854887,Cercyon marinus,,Hydrophilidae
WPT_419,1996-06-01,231854888,Helophorus brevipalpis,,Hydrophilidae
WPT_419,1996-06-01,231854889,Cercyon impressus,,Hydrophilidae
WPT_416,1996-06-01,231854890,Enochrus testaceus,,Hydrophilidae
WPT_416,1996-06-01,231854891,Cercyon marinus,,Hydrophilidae
WPT_416,1996-06-01,231854892,Cercyon haemorrhoidalis,,Hydrophilidae
WPT_418,1996-06-01,231854893,Helophorus obscurus,,Hydrophilidae
WPT_418,1996-06-01,231854894,Cercyon marinus,,Hydrophilidae
WPT_418,1996-06-01,231854895,Helophorus brevipalpis,,Hydrophilidae
WPT_581,1997-07-11,231854896,Agabus paludosus,,Dytiscidae
WPT_581,1997-07-11,231854897,Anacaena globulus,,Hydrophilidae
WPT_581,1997-07-11,231854898,Haliplus sibiricus,,Haliplidae
WPT_581,1997-07-11,231854899,Haliplus obliquus,,Haliplidae
WPT_581,1997-07-11,231854900,Noterus clavicornis,Larger Noterus,Noteridae
WPT_581,1997-07-11,231854901,Helophorus flavipes,,Hydrophilidae
WPT_573,1997-07-12,231854902,Helophorus brevipalpis,,Hydrophilidae
WPT_573,1997-07-12,231854903,Oreodytes sanmarkii,,Dytiscidae
WPT_568,1997-07-12,231854904,Anacaena globulus,,Hydrophilidae
WPT_538,1997-07-14,231854905,Oreodytes sanmarkii,,Dytiscidae
WPT_538,1997-07-14,231854906,Limnebius truncatellus,,Hydraenidae
WPT_538,1997-07-14,231854907,Anacaena globulus,,Hydrophilidae
WPT_538,1997-07-14,231854908,Helophorus brevipalpis,,Hydrophilidae
WPT_530,1997-07-14,231854909,Helophorus brevipalpis,,Hydrophilidae
WPT_530,1997-07-14,231854910,Oreodytes sanmarkii,,Dytiscidae
WPT_530,1997-07-14,231854911,Oreodytes davisii,,Dytiscidae
WPT_593,1997-07-15,231854912,Nebrioporus depressus,,Dytiscidae
WPT_593,1997-07-15,231854913,Haliplus sibiricus,,Haliplidae
WPT_593,1997-07-15,231854914,Oreodytes septentrionalis,,Dytiscidae
WPT_563,1997-07-15,231854915,Nebrioporus depressus,,Dytiscidae
WPT_563,1997-07-15,231854916,Oreodytes sanmarkii,,Dytiscidae
WPT_379,1995-01-07,231854917,Helophorus brevipalpis,,Hydrophilidae
WPT_379,1995-01-07,231854918,Anacaena limbata,,Hydrophilidae
WPT_136,1908-08-13,231854942,Laccophilus minutus,,Dytiscidae
WPT_136,1908-08-13,231854943,Limnebius truncatellus,,Hydraenidae
WPT_136,1908-08-13,231854944,Graptodytes pictus,,Dytiscidae
WPT_136,1908-08-13,231854945,Hyphydrus ovatus,,Dytiscidae
WPT_136,1908-08-13,231854946,Laccophilus hyalinus,,Dytiscidae
WPT_136,1908-08-13,231854947,Hydraena riparia,,Hydraenidae
WPT_136,1908-08-13,231854948,Laccophilus minutus,,Dytiscidae
WPT_136,1908-08-13,231854949,Nebrioporus assimilis,,Dytiscidae
WPT_136,1908-08-13,231854950,Hygrotus quinquelineatus,,Dytiscidae
WPT_136,1908-08-13,231854951,Haliplus flavicollis,,Haliplidae
WPT_136,1908-08-13,231854952,Nebrioporus assimilis,,Dytiscidae
WPT_136,1908-08-13,231854953,Porhydrus lineatus,,Dytiscidae
WPT_136,1908-08-13,231854954,Hygrotus quinquelineatus,,Dytiscidae
WPT_136,1908-08-13,231854955,Haliplus flavicollis,,Haliplidae
WPT_136,1908-08-13,231854956,Haliplus ruficollis,,Haliplidae
WPT_136,1908-08-13,231854957,Laccophilus minutus,,Dytiscidae
WPT_136,1908-08-13,231854958,Nebrioporus depressus,,Dytiscidae
WPT_136,1908-08-13,231854959,Anacaena globulus,,Hydrophilidae
WPT_136,1908-08-13,231854960,Porhydrus lineatus,,Dytiscidae
WPT_136,1908-08-13,231854961,Nebrioporus assimilis,,Dytiscidae
WPT_136,1908-08-13,231854962,Hydroporus palustris,,Dytiscidae
WPT_136,1908-08-13,231854963,Helophorus brevipalpis,,Hydrophilidae
WPT_136,1908-08-13,231854964,Limnebius truncatellus,,Hydraenidae
WPT_136,1908-08-13,231854965,Hydroporus erythrocephalus,,Dytiscidae
WPT_136,1908-08-13,231854966,Haliplus ruficollis,,Haliplidae
WPT_092,1908-08-13,231854967,Noterus crassicornis,Smaller Noterus,Noteridae
WPT_015,1908-06-27,231854968,Agabus bipustulatus,,Dytiscidae
WPT_015,1908-06-27,231854969,Helophorus brevipalpis,,Hydrophilidae
WPT_015,1908-06-27,231854970,Hydroporus nigrita,,Dytiscidae
WPT_015,1908-06-27,231854971,Hydroporus pubescens,,Dytiscidae
WPT_015,1908-06-27,231854972,Hydroporus tessellatus,,Dytiscidae
WPT_015,1908-06-27,231854973,Anacaena globulus,,Hydrophilidae
WPT_015,1908-06-27,231854974,Dytiscus marginalis,Great Diving Beetle,Dytiscidae
WPT_032,1990-06-16,231854975,Limnebius truncatellus,,Hydraenidae
WPT_032,1990-06-16,231854976,Oreodytes septentrionalis,,Dytiscidae
WPT_251,1990-06-20,231854977,Helophorus brevipalpis,,Hydrophilidae
WPT_251,1990-06-20,231854978,Haliplus sibiricus,,Haliplidae
WPT_251,1990-06-20,231854979,Ilybius ater,,Dytiscidae
WPT_251,1990-06-20,231854980,Haliplus fluviatilis,,Haliplidae
WPT_251,1990-06-20,231854981,Anacaena globulus,,Hydrophilidae
WPT_192,1991-06-20,231854982,Anacaena limbata,,Hydrophilidae
WPT_192,1991-06-20,231854983,Ilybius ater,,Dytiscidae
WPT_192,1991-06-20,231854984,Helophorus aequalis,,Hydrophilidae
WPT_192,1991-06-20,231854985,Hydroporus nigrita,,Dytiscidae
WPT_192,1991-06-20,231854986,Cercyon convexiusculus,,Hydrophilidae
WPT_192,1991-06-20,231854987,Plateumaris sericea,,Chrysomelidae
WPT_192,1991-06-20,231854988,Hydroporus palustris,,Dytiscidae
WPT_192,1991-06-20,231854989,Hydroporus planus,,Dytiscidae
WPT_192,1991-06-20,231854990,Agabus bipustulatus,,Dytiscidae
WPT_192,1991-06-20,231854991,Agabus sturmii,,Dytiscidae
WPT_192,1991-06-20,231854992,Gyrinus natator,,Gyrinidae
WPT_192,1991-06-20,231854993,Hydroporus memnonius,,Dytiscidae
WPT_192,1991-06-20,231854994,Acilius canaliculatus,,Dytiscidae
WPT_192,1991-06-20,231854995,Enochrus coarctatus,,Hydrophilidae
WPT_192,1991-06-20,231854996,Agabus affinis,,Dytiscidae
WPT_192,1991-06-20,231854997,Ilybius guttiger,,Dytiscidae
WPT_192,1991-06-20,231854998,Helophorus brevipalpis,,Hydrophilidae
WPT_192,1991-06-20,231854999,Hydroporus pubescens,,Dytiscidae
WPT_192,1991-06-20,231855000,Ilybius quadriguttatus,,Dytiscidae
WPT_192,1991-06-20,231855001,Helophorus flavipes,,Hydrophilidae
WPT_192,1991-06-20,231855002,Hydroporus umbrosus,,Dytiscidae
WPT_192,1991-06-20,231855003,Rhantus exsoletus,,Dytiscidae
WPT_192,1991-06-20,231855004,Coelostoma orbiculare,,Hydrophilidae
WPT_192,1991-06-20,231855005,Hydraena riparia,,Hydraenidae
WPT_192,1991-06-20,231855006,Hydroporus angustatus,,Dytiscidae
WPT_192,1991-06-20,231855007,Noterus clavicornis,Larger Noterus,Noteridae
WPT_192,1991-06-20,231855008,Dytiscus semisulcatus,,Dytiscidae
WPT_192,1991-06-20,231855009,Enochrus ochropterus,,Hydrophilidae
WPT_192,1991-06-20,231855010,Enochrus testaceus,,Hydrophilidae
WPT_192,1991-06-20,231855011,Suphrodytes dorsalis,,Dytiscidae
WPT_192,1991-06-20,231855012,Noterus crassicornis,Smaller Noterus,Noteridae
WPT_489,1991-06-20,231855013,Hydroporus incognitus,,Dytiscidae
WPT_489,1991-06-20,231855014,Helophorus brevipalpis,,Hydrophilidae
WPT_489,1991-06-20,231855015,Anacaena globulus,,Hydrophilidae
WPT_489,1991-06-20,231855016,Haliplus lineatocollis,,Haliplidae
WPT_489,1991-06-20,231855017,Laccobius atrocephalus,,Hydrophilidae
WPT_489,1991-06-20,231855018,Limnebius truncatellus,,Hydraenidae
WPT_489,1991-06-20,231855019,Agabus guttatus,,Dytiscidae
WPT_489,1991-06-20,231855020,Oulimnius tuberculatus,,Elmidae
WPT_489,1991-06-20,231855021,Dryops ernesti,,Dryopidae
WPT_489,1991-06-20,231855022,Elmis aenea,,Elmidae
WPT_489,1991-06-20,231855023,Oreodytes sanmarkii,,Dytiscidae
WPT_489,1991-06-20,231855024,Dryops luridus,,Dryopidae
WPT_502,1991-06-23,231855025,Hydrobius fuscipes,,Hydrophilidae
WPT_495,1991-06-23,231855026,Agabus bipustulatus,,Dytiscidae
WPT_495,1991-06-23,231855027,Agabus arcticus,,Dytiscidae
WPT_495,1991-06-23,231855028,Haliplus fulvus,,Haliplidae
WPT_495,1991-06-23,231855029,Hydroporus melanarius,,Dytiscidae
WPT_495,1991-06-23,231855030,Hydroporus morio,,Dytiscidae
WPT_495,1991-06-23,231855031,Gyrinus substriatus,,Gyrinidae
WPT_495,1991-06-23,231855032,Boreonectes multilineatus,,Dytiscidae
WPT_495,1991-06-23,231855033,Oulimnius tuberculatus,,Elmidae
WPT_495,1991-06-23,231855034,Hydroporus pubescens,,Dytiscidae
WPT_495,1991-06-23,231855035,Haliplus lineatocollis,,Haliplidae
WPT_495,1991-06-23,231855036,Hydroporus erythrocephalus,,Dytiscidae
WPT_495,1991-06-23,231855037,Helophorus flavipes,,Hydrophilidae
WPT_495,1991-06-23,231855038,Enochrus fuscipennis,,Hydrophilidae
WPT_495,1991-06-23,231855039,Hydroporus obscurus,,Dytiscidae
